TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,86387,0,0,0,1,2.0,0,19,7,0,1,3,3.0,4425.0,9498.0,3.0,0,0,0.0,1.0,0.4659,0.75,0,0,0,0.75,0,0,1.0
0,86449,0,0,0,19,0.0,9,56,2,1,2,2,6.0,19068.0,22925.0,6.0,0,0,3.0,4.0,0.8318,0.3333,2,0,1,0.6667,0,1,0.3333
0,86477,0,0,0,7,1.0,13,117,2,1,7,13,22.0,77801.0,88192.0,48.0,0,0,15.0,16.0,0.8822,0.5849,0,0,0,0.41509999999999997,0,0,0.5909
0,86673,0,0,0,0,21.0,0,115,21,0,0,2,6.0,22538.0,44053.0,18.0,0,0,0.0,2.0,0.5115999999999999,0.5237999999999999,0,0,0,0.28569999999999995,0,0,0.3333
0,86728,1,1,0,3,1.0,3,273,13,0,0,1,6.0,2937.0,4020.0,12.0,3,1,2.0,4.0,0.7305999999999999,0.3333,2,1,4,0.3333,1,2,0.1667
0,87171,2,0,1,2,3.0,1,123,9,0,1,1,1.0,361.0,400.0,2.0,0,0,1.0,1.0,0.9025,1.0,0,0,0,0.5,0,0,1.0
0,87327,2,0,0,9,2.0,8,119,11,0,1,1,2.0,9570.0,10925.0,4.0,0,0,2.0,2.0,0.8759999999999999,0.75,0,0,0,0.5,0,0,0.5
0,87340,0,0,0,3,6.0,2,146,3,1,1,3,3.0,6885.0,7385.0,15.0,0,0,1.0,1.0,0.9322999999999999,0.5625,0,0,0,0.1875,0,0,1.0
0,87380,1,1,0,1,2.0,0,257,49,0,0,0,9.0,13502.0,18735.0,14.0,1,1,4.0,4.0,0.7206999999999999,0.3333,3,1,5,0.6,1,4,0.0
0,87426,1,0,1,3,1.0,10,97,3,1,7,13,8.0,26342.0,35307.0,22.0,0,0,4.0,7.0,0.7461,0.6667,0,0,0,0.3333,0,0,1.625
0,87431,1,1,0,3,1.0,4,269,1,1,7,16,20.0,54256.0,86318.0,31.0,0,0,10.0,14.0,0.6285999999999999,0.6765,0,0,1,0.5882,1,0,0.7999999999999999
0,87449,0,0,0,14,1.0,21,254,4,0,6,8,9.0,8083.0,10118.0,22.0,2,0,6.0,6.0,0.7988999999999999,0.3226,3,0,5,0.29029999999999995,0,2,0.8888999999999999
0,87496,1,0,0,4,1.0,5,98,6,0,3,3,3.0,49835.0,51807.0,8.0,0,0,2.0,2.0,0.9619,0.3333,3,0,3,0.3333,0,1,1.0
0,87555,2,0,0,2,2.0,8,265,24,0,0,1,3.0,13039.0,28460.0,5.0,5,2,1.0,1.0,0.4582,0.0909,0,2,10,0.2727,2,2,0.3333
0,87590,3,2,1,3,0.0,2,127,5,0,2,3,3.0,3298.0,3851.0,3.0,0,0,3.0,3.0,0.8563999999999999,0.75,0,0,0,0.75,2,0,1.0
0,87789,3,2,0,0,18.0,2,301,3,1,1,1,1.0,0.0,20.0,2.0,0,0,,,0.0,0.0,0,0,0,0.3333,2,0,1.0
0,87876,2,0,1,1,2.0,1,195,2,1,1,8,8.0,5465.0,23872.0,10.0,0,0,2.0,2.0,0.2289,0.75,0,0,0,0.6667,0,0,1.0
0,87890,5,0,0,4,1.0,15,115,8,0,3,8,5.0,88797.0,99886.0,16.0,1,0,3.0,5.0,0.8889999999999999,0.5882,0,0,2,0.2941,0,0,1.5999999999999999
0,87916,0,0,0,0,,0,63,3,1,2,7,12.0,4620.0,12117.0,12.0,0,0,3.0,4.0,0.3813,0.6470999999999999,0,0,1,0.7059,0,0,0.5832999999999999
0,87963,0,0,0,4,1.0,3,283,6,0,2,2,13.0,44185.0,62165.0,21.0,1,0,3.0,6.0,0.7108,0.7273,0,0,1,0.5909,0,0,0.1538
0,87971,1,0,0,1,4.0,2,181,12,0,2,3,3.0,12912.0,23226.0,11.0,3,0,0.0,1.0,0.5559,0.1765,3,2,7,0.1765,2,4,1.0
0,87982,3,3,0,7,0.0,17,110,3,1,3,7,8.0,21153.0,32878.0,21.0,2,0,3.0,6.0,0.6434,0.5417,1,0,3,0.3333,1,0,0.875
0,88025,2,1,0,1,1.0,4,14,9,0,1,3,1.0,,,3.0,0,0,,,,1.0,0,0,0,0.3333,2,0,3.0
0,88081,0,0,0,0,8.0,0,287,41,0,0,0,8.0,17330.0,27106.0,8.0,0,0,3.0,3.0,0.6393,1.0,0,0,0,1.0,0,0,0.0
0,88094,0,0,0,0,9.0,0,240,9,0,1,6,9.0,19021.0,30615.0,17.0,0,0,3.0,3.0,0.6213,0.47369999999999995,3,0,2,0.47369999999999995,0,1,0.6667
0,88141,0,0,0,0,,0,220,24,0,0,1,10.0,15845.0,32229.0,13.0,0,0,2.0,3.0,0.4916,0.6428999999999999,2,0,1,0.7142999999999999,0,1,0.09999999999999999
0,88151,0,0,0,2,1.0,1,113,6,0,1,1,5.0,6718.0,15705.0,16.0,0,0,0.0,1.0,0.42779999999999996,0.375,0,0,0,0.3125,0,0,0.19999999999999998
0,88228,1,0,1,5,1.0,1,405,10,0,1,5,15.0,68926.0,96183.0,22.0,17,16,7.0,10.0,0.7165999999999999,0.36589999999999995,0,16,19,0.36589999999999995,16,16,0.3333
0,88268,1,0,0,3,0.0,3,126,3,1,5,10,4.0,18837.0,18950.0,21.0,2,0,4.0,4.0,0.994,0.48279999999999995,0,0,3,0.1379,1,0,2.5
0,88323,0,0,0,1,1.0,0,289,7,0,2,6,12.0,37053.0,49096.0,24.0,0,0,6.0,6.0,0.7546999999999999,0.625,0,0,0,0.5,0,0,0.5
0,88338,1,1,0,1,1.0,1,252,13,0,0,1,3.0,5926.0,10088.0,4.0,0,0,0.0,2.0,0.5873999999999999,0.75,0,0,1,0.75,0,0,0.3333
0,88343,0,0,0,2,0.0,5,136,2,1,1,5,11.0,3489.0,15456.0,15.0,1,0,1.0,2.0,0.22569999999999998,0.44439999999999996,3,1,6,0.6111,1,3,0.45449999999999996
0,88352,0,0,0,1,1.0,1,144,5,0,1,6,8.0,38702.0,45993.0,15.0,0,0,3.0,5.0,0.8414999999999999,0.625,0,0,1,0.5,0,0,0.75
0,88408,6,5,0,3,1.0,5,54,13,0,0,1,4.0,316.0,906.0,2.0,5,1,1.0,1.0,0.3488,0.125,2,3,6,0.5,3,4,0.25
0,88562,0,0,0,4,0.0,3,180,10,0,1,5,16.0,39735.0,80124.0,24.0,1,1,3.0,3.0,0.49589999999999995,0.7599999999999999,0,1,1,0.6399999999999999,1,1,0.3125
0,88573,0,0,0,0,11.0,0,128,10,0,2,3,11.0,27404.0,33122.0,20.0,1,1,6.0,7.0,0.8273999999999999,0.7142999999999999,0,1,1,0.5237999999999999,1,1,0.2727
0,88600,1,0,1,7,0.0,8,64,2,1,2,4,7.0,22513.0,31119.0,8.0,2,2,4.0,4.0,0.7233999999999999,0.41669999999999996,2,2,3,0.5832999999999999,2,3,0.5713999999999999
0,88700,0,0,0,6,0.0,6,255,14,0,0,2,6.0,4406.0,8592.0,19.0,0,0,3.0,3.0,0.5127999999999999,0.47619999999999996,1,0,4,0.28569999999999995,0,0,0.3333
0,88760,6,3,1,6,1.0,3,29,2,1,1,2,3.0,14185.0,18317.0,2.0,1,1,2.0,3.0,0.7744,0.5,0,1,1,0.75,4,1,0.6667
0,88804,0,0,0,8,0.0,9,24,1,1,3,5,4.0,17351.0,19691.0,3.0,1,1,1.0,1.0,0.8812,0.6,0,1,1,0.7999999999999999,1,1,1.25
0,88811,6,4,0,1,1.0,1,100,39,0,0,0,4.0,12556.0,22417.0,7.0,1,1,1.0,2.0,0.5600999999999999,0.5556,0,1,2,0.44439999999999996,3,1,0.0
0,88917,0,0,0,2,1.0,1,83,5,0,2,2,3.0,2989.0,3040.0,4.0,0,0,2.0,2.0,0.9832,1.0,0,0,0,0.75,0,0,0.6667
0,88974,0,0,0,1,1.0,0,231,12,0,1,1,18.0,63058.0,67320.0,23.0,0,0,14.0,15.0,0.9367,0.8261,0,0,0,0.7826,0,0,0.0556
0,89041,0,0,0,0,8.0,2,174,10,0,2,3,3.0,7038.0,10054.0,3.0,1,1,1.0,2.0,0.7,0.75,0,1,1,0.75,1,1,1.0
0,89047,3,3,0,12,0.0,7,57,3,1,1,1,1.0,19017.0,19017.0,1.0,2,0,1.0,1.0,1.0,0.25,0,0,2,0.25,2,0,1.0
0,89099,2,2,0,8,0.0,8,53,4,0,1,2,2.0,761.0,3763.0,2.0,0,0,1.0,1.0,0.2022,0.6667,0,0,0,0.6667,2,0,1.0
0,89100,0,0,0,1,1.0,4,226,5,0,3,3,11.0,13241.0,28560.0,14.0,0,0,2.0,2.0,0.46359999999999996,0.5333,3,0,1,0.7333,0,0,0.2727
0,89128,0,0,0,4,1.0,0,216,5,0,4,10,18.0,41576.0,82071.0,29.0,0,0,3.0,8.0,0.5065999999999999,0.8065,0,0,0,0.5805999999999999,0,0,0.5556
0,89140,0,0,0,4,1.0,7,144,7,0,1,5,8.0,34767.0,43989.0,19.0,1,0,4.0,7.0,0.7904,0.44999999999999996,2,1,4,0.39999999999999997,1,2,0.625
0,89146,0,0,0,16,1.0,7,324,3,2,2,3,3.0,13317.0,16107.0,2.0,0,0,2.0,2.0,0.8268,0.25,0,0,0,0.75,0,0,1.0
0,89150,0,0,0,1,3.0,0,126,2,1,3,5,12.0,28223.0,45794.0,17.0,1,0,4.0,5.0,0.6163,0.47829999999999995,0,0,1,0.5216999999999999,0,0,0.41669999999999996
0,89177,1,0,0,3,3.0,2,295,21,0,0,1,6.0,2737.0,8769.0,9.0,3,1,0.0,2.0,0.3121,0.3077,1,3,6,0.46149999999999997,3,3,0.1667
0,89302,8,5,1,2,1.0,1,126,64,0,0,0,4.0,2938.0,2697.0,5.0,12,3,2.0,2.0,1.0894,0.0588,0,3,12,0.23529999999999998,5,3,0.0
0,89323,5,1,0,2,1.0,2,95,3,1,4,4,7.0,26975.0,35883.0,5.0,5,4,2.0,4.0,0.7516999999999999,0.3636,0,5,6,0.6364,7,5,0.5713999999999999
0,89325,0,0,0,9,1.0,13,223,9,0,2,8,26.0,113379.0,143941.0,43.0,0,0,5.0,5.0,0.7877,0.7755,1,0,0,0.5306,0,0,0.3077
0,89330,0,0,0,2,0.0,4,199,14,0,0,2,10.0,9398.0,15610.0,23.0,3,2,2.0,3.0,0.602,0.32139999999999996,2,3,13,0.3571,3,4,0.19999999999999998
0,89426,2,0,1,3,3.0,1,120,5,0,3,3,4.0,2236.0,3482.0,3.0,2,1,2.0,2.0,0.6422,0.6,0,1,2,0.7999999999999999,1,1,0.75
0,89505,1,1,0,2,2.0,6,90,4,0,2,6,6.0,8500.0,12900.0,24.0,2,0,3.0,4.0,0.6588999999999999,0.37039999999999995,0,0,2,0.22219999999999998,0,0,1.0
0,89534,0,0,0,2,1.0,1,162,11,0,2,4,12.0,9765.0,12121.0,13.0,3,1,6.0,8.0,0.8056,0.6470999999999999,0,1,5,0.7059,1,1,0.3333
0,89616,0,0,0,0,15.0,0,148,15,0,0,5,7.0,163.0,10843.0,11.0,0,0,0.0,0.0,0.015,0.6,0,0,0,0.46669999999999995,0,0,0.7142999999999999
0,89781,0,0,0,1,1.0,1,126,25,0,0,0,7.0,13722.0,22702.0,10.0,0,0,2.0,2.0,0.6043999999999999,0.7273,0,0,0,0.6364,0,0,0.0
0,89832,6,0,0,3,0.0,5,417,13,0,0,1,4.0,2085.0,5979.0,7.0,1,0,1.0,1.0,0.34869999999999995,0.1818,3,1,2,0.3636,1,1,0.25
0,89977,0,0,0,0,10.0,0,301,10,0,2,2,7.0,31236.0,38993.0,11.0,0,0,3.0,4.0,0.8010999999999999,0.6667,0,0,0,0.5832999999999999,0,0,0.28569999999999995
0,90055,0,0,0,1,0.0,1,79,4,0,1,4,6.0,49129.0,60614.0,9.0,0,0,3.0,4.0,0.8105,0.7999999999999999,0,0,0,0.6,0,0,0.6667
0,90083,1,1,0,7,0.0,6,406,2,1,3,3,5.0,4275.0,22069.0,10.0,0,0,1.0,1.0,0.19369999999999998,0.6364,0,0,0,0.45449999999999996,0,0,0.6
0,90148,5,3,1,12,0.0,15,73,4,0,4,6,9.0,23283.0,27275.0,11.0,1,0,6.0,6.0,0.8535999999999999,0.39999999999999997,0,1,5,0.44999999999999996,3,1,0.6667
0,90158,5,3,1,2,1.0,2,157,3,1,2,3,4.0,8534.0,9817.0,5.0,4,3,2.0,2.0,0.8693,0.3,1,3,6,0.39999999999999997,6,3,0.75
0,90172,1,0,0,1,0.0,0,197,23,0,0,1,6.0,3101.0,9283.0,10.0,1,0,1.0,1.0,0.33409999999999995,0.46149999999999997,0,0,5,0.46149999999999997,0,0,0.1667
0,90249,0,0,0,1,1.0,1,104,1,1,6,8,11.0,9213.0,31921.0,20.0,0,0,2.0,2.0,0.28859999999999997,0.6364,0,0,0,0.5,0,0,0.7273
0,90351,0,0,0,1,4.0,0,299,63,0,0,0,3.0,0.0,0.0,9.0,1,0,0.0,0.0,0.0,0.25,1,0,5,0.25,0,0,0.0
0,90397,0,0,0,2,1.0,1,197,1,1,1,2,26.0,22309.0,83808.0,35.0,0,0,2.0,5.0,0.2662,0.7179,0,0,0,0.6667,0,0,0.0769
0,90414,0,0,0,7,1.0,6,213,5,0,2,6,19.0,50800.0,90856.0,38.0,0,0,5.0,7.0,0.5590999999999999,0.625,0,1,1,0.475,1,1,0.31579999999999997
0,90525,0,0,0,3,1.0,3,185,5,0,5,8,12.0,27146.0,38887.0,22.0,1,1,4.0,4.0,0.6980999999999999,0.5925999999999999,3,1,2,0.44439999999999996,1,2,0.6667
0,90553,2,2,0,2,1.0,2,149,10,0,2,3,4.0,18299.0,21179.0,5.0,0,0,1.0,2.0,0.864,0.6,2,0,1,0.7999999999999999,1,1,0.75
0,90617,1,0,1,2,1.0,0,183,11,0,1,2,1.0,2318.0,2611.0,6.0,0,0,1.0,1.0,0.8877999999999999,0.7142999999999999,0,0,1,0.1429,0,0,2.0
0,90630,1,0,1,1,1.0,1,238,22,0,0,2,6.0,10121.0,21777.0,18.0,7,0,3.0,3.0,0.4648,0.27999999999999997,0,0,7,0.24,0,0,0.3333
0,90759,0,0,0,11,0.0,11,86,9,0,2,3,4.0,4205.0,6431.0,5.0,1,0,0.0,2.0,0.6538999999999999,0.8332999999999999,0,0,1,0.6667,0,0,0.75
0,90809,0,0,0,1,1.0,1,46,7,0,1,1,1.0,2737.0,4000.0,2.0,0,0,0.0,1.0,0.6842999999999999,0.25,0,0,0,0.25,0,0,1.0
0,90879,0,0,0,2,3.0,1,137,6,0,1,1,6.0,8317.0,16109.0,5.0,3,1,3.0,4.0,0.5163,0.625,0,1,3,0.75,1,1,0.1667
0,90882,2,0,1,7,0.0,5,248,20,0,0,1,1.0,4062.0,4836.0,6.0,4,1,1.0,1.0,0.84,0.23079999999999998,0,1,5,0.0769,1,1,1.0
0,91029,0,0,0,5,1.0,6,143,1,1,5,8,21.0,50811.0,126553.0,31.0,0,0,3.0,11.0,0.40149999999999997,0.7222,0,0,0,0.5832999999999999,0,0,0.38099999999999995
0,91237,1,1,0,4,1.0,6,38,1,1,2,2,5.0,2570.0,10093.0,4.0,0,0,1.0,1.0,0.2546,0.7999999999999999,0,0,0,1.0,0,0,0.39999999999999997
0,91269,2,0,1,2,2.0,3,159,5,0,1,2,5.0,3583.0,3435.0,3.0,14,3,3.0,4.0,1.0431,0.15789999999999998,0,3,14,0.2632,3,3,0.39999999999999997
0,91292,0,0,0,8,0.0,25,269,3,1,3,13,7.0,18917.0,20068.0,18.0,0,0,3.0,4.0,0.9426,0.43479999999999996,3,0,5,0.30429999999999996,0,1,1.8571
0,91303,2,0,0,4,5.0,4,159,16,0,0,1,1.0,1880.0,10500.0,5.0,5,1,0.0,0.0,0.179,0.5,3,1,6,0.09999999999999999,1,4,1.0
0,91307,0,0,0,0,,0,118,4,0,2,3,14.0,22938.0,33940.0,15.0,0,0,7.0,8.0,0.6758,0.8824,0,0,0,0.8234999999999999,0,0,0.2143
0,91382,0,0,0,2,0.0,1,284,4,0,4,6,11.0,43830.0,49891.0,26.0,1,0,9.0,11.0,0.8785,0.43329999999999996,3,0,2,0.36669999999999997,0,0,0.5455
0,91406,1,1,0,3,0.0,1,146,6,0,1,2,6.0,37233.0,50693.0,8.0,0,0,2.0,4.0,0.7344999999999999,0.7777999999999999,0,0,0,0.6667,0,0,0.3333
0,91652,0,0,0,0,,0,35,35,0,0,0,1.0,640.0,4200.0,1.0,0,0,0.0,0.0,0.15239999999999998,1.0,0,0,0,1.0,0,0,0.0
0,91740,1,0,1,2,0.0,1,116,6,0,3,3,4.0,3782.0,4385.0,15.0,10,2,2.0,3.0,0.8624999999999999,0.3846,0,2,11,0.1538,2,2,0.75
0,91886,0,0,0,3,1.0,1,166,6,0,2,2,12.0,26561.0,35778.0,25.0,1,0,6.0,7.0,0.7424,0.44439999999999996,3,1,2,0.44439999999999996,1,1,0.1667
0,92194,1,0,1,9,1.0,6,172,4,0,1,4,3.0,664.0,900.0,8.0,9,0,1.0,2.0,0.7377999999999999,0.2941,0,0,10,0.1765,0,0,1.3333
0,92199,2,0,0,4,1.0,5,202,5,0,2,6,8.0,6170.0,7051.0,9.0,2,2,6.0,6.0,0.8751,0.46149999999999997,2,2,4,0.6154,2,3,0.75
0,92206,0,0,0,4,2.0,8,235,2,1,5,7,7.0,30612.0,37661.0,11.0,3,3,3.0,4.0,0.8128,0.6667,0,3,7,0.46669999999999995,3,3,1.0
0,92223,1,0,1,4,1.0,7,284,4,0,1,1,1.0,,,1.0,1,0,,,,0.5,0,0,1,0.5,0,0,1.0
0,92359,0,0,0,1,2.0,0,211,8,0,1,2,10.0,35525.0,70901.0,11.0,1,0,2.0,5.0,0.5011,0.8332999999999999,2,0,1,0.8332999999999999,0,1,0.19999999999999998
0,92373,0,0,0,0,,0,228,7,0,3,7,19.0,22357.0,68912.0,25.0,0,0,1.0,4.0,0.32439999999999997,0.7307999999999999,0,0,1,0.7307999999999999,0,0,0.36839999999999995
0,92426,0,0,0,0,23.0,0,134,66,0,0,0,4.0,11037.0,18485.0,6.0,0,0,2.0,2.0,0.5971,0.6667,0,0,0,0.6667,0,0,0.0
0,92496,0,0,0,2,3.0,1,275,3,1,2,8,14.0,13503.0,27935.0,23.0,0,0,6.0,7.0,0.4834,0.6667,0,0,0,0.46669999999999995,0,0,0.5713999999999999
0,92553,2,2,0,2,1.0,3,10,10,0,1,1,1.0,3960.0,4570.0,1.0,0,0,1.0,1.0,0.8664999999999999,1.0,0,0,0,1.0,2,0,1.0
0,92703,0,0,0,1,2.0,2,141,25,0,0,0,14.0,41782.0,69083.0,22.0,1,0,4.0,5.0,0.6047999999999999,0.5832999999999999,0,0,1,0.5832999999999999,0,0,0.0
0,92706,1,1,0,1,4.0,2,420,4,0,3,4,7.0,39464.0,49561.0,15.0,0,0,4.0,4.0,0.7962999999999999,0.47059999999999996,2,0,1,0.4118,1,1,0.5713999999999999
0,92781,0,0,0,2,1.0,1,345,9,0,1,1,6.0,28382.0,38110.0,7.0,0,0,2.0,3.0,0.7446999999999999,1.0,0,0,0,0.8571,0,0,0.1667
0,92804,1,0,1,2,1.0,1,59,1,1,2,2,3.0,16865.0,17353.0,4.0,0,0,1.0,1.0,0.9719,0.6,0,0,0,0.6,0,0,0.6667
0,92899,0,0,0,5,1.0,5,273,5,0,1,5,16.0,42706.0,63063.0,26.0,0,0,8.0,10.0,0.6771999999999999,0.6786,0,0,0,0.5713999999999999,0,0,0.3125
0,92913,0,0,0,0,15.0,1,145,14,0,0,2,5.0,43606.0,50438.0,8.0,0,0,4.0,4.0,0.8644999999999999,0.5556,0,0,1,0.5556,0,0,0.39999999999999997
0,92977,0,0,0,8,2.0,4,364,4,0,4,8,22.0,90891.0,156960.0,45.0,0,0,5.0,12.0,0.5791,0.48079999999999995,0,0,0,0.4231,0,0,0.3636
0,92978,2,2,0,2,2.0,2,241,5,0,1,1,7.0,28623.0,44480.0,12.0,0,0,3.0,4.0,0.6435,0.46149999999999997,3,0,0,0.5385,0,0,0.1429
0,92979,3,2,0,3,2.0,8,80,4,0,4,6,4.0,16374.0,21583.0,10.0,1,0,2.0,3.0,0.7586999999999999,0.7273,0,0,3,0.3636,1,0,1.5
0,93068,0,0,0,4,1.0,1,152,7,0,2,10,22.0,61264.0,169832.0,36.0,2,1,4.0,7.0,0.36069999999999997,0.7142999999999999,0,1,2,0.5237999999999999,1,1,0.45449999999999996
0,93165,1,1,0,0,11.0,0,191,19,0,0,1,2.0,445.0,544.0,2.0,1,0,1.0,1.0,0.818,0.3333,0,0,1,0.6667,0,0,0.5
0,93250,0,0,0,0,,0,138,7,0,4,11,13.0,5333.0,28615.0,34.0,0,0,1.0,3.0,0.18639999999999998,0.7428999999999999,0,0,0,0.37139999999999995,0,0,0.8462
0,93412,7,7,0,4,3.0,13,99,5,0,1,2,9.0,9715.0,18395.0,23.0,10,7,3.0,4.0,0.5280999999999999,0.25,2,8,13,0.25,11,9,0.22219999999999998
0,93693,1,0,0,11,1.0,6,131,34,0,0,0,2.0,1325.0,3800.0,4.0,3,1,0.0,1.0,0.34869999999999995,0.125,0,1,6,0.25,1,1,0.0
0,93799,3,1,1,10,0.0,11,96,4,0,2,3,4.0,7565.0,9649.0,3.0,8,1,2.0,2.0,0.7839999999999999,0.2727,0,1,8,0.3636,2,1,0.75
0,93812,1,1,0,3,2.0,2,247,25,0,0,0,4.0,17206.0,20841.0,13.0,0,0,2.0,3.0,0.8255999999999999,0.5385,0,0,0,0.3077,0,0,0.0
0,93893,0,0,0,2,1.0,1,153,9,0,1,1,16.0,31409.0,55291.0,18.0,0,0,3.0,9.0,0.5680999999999999,0.9443999999999999,0,0,0,0.8888999999999999,0,0,0.0625
0,93950,0,0,0,1,1.0,0,333,11,0,1,3,12.0,32185.0,60703.0,23.0,0,0,2.0,5.0,0.5301999999999999,0.625,0,0,1,0.5,0,0,0.25
0,93990,2,1,0,3,4.0,4,98,7,0,1,1,7.0,2980.0,4197.0,16.0,3,1,2.0,2.0,0.71,0.47369999999999995,3,3,7,0.36839999999999995,3,5,0.1429
0,94047,0,0,0,1,3.0,0,258,3,1,2,3,7.0,8740.0,11053.0,21.0,0,0,4.0,4.0,0.7907,0.36,3,0,1,0.27999999999999997,0,1,0.4286
0,94054,0,0,0,3,4.0,1,311,4,0,4,20,24.0,84790.0,163281.0,47.0,0,0,3.0,7.0,0.5193,0.6786,0,0,0,0.4286,0,0,0.8332999999999999
0,94088,0,0,1,1,1.0,3,161,3,1,8,11,14.0,25937.0,62068.0,25.0,0,0,3.0,5.0,0.4179,0.5805999999999999,0,0,0,0.45159999999999995,0,0,0.7857
0,94299,1,1,0,0,,0,9,2,1,2,2,2.0,534.0,2163.0,1.0,0,0,1.0,1.0,0.24689999999999998,0.5,0,0,0,1.0,0,0,1.0
0,94317,0,0,0,2,3.0,1,258,5,0,5,12,18.0,68264.0,86306.0,29.0,0,0,11.0,13.0,0.7909999999999999,0.7418999999999999,0,0,0,0.5805999999999999,0,0,0.6667
0,94353,0,0,0,1,1.0,1,315,6,0,4,8,11.0,23879.0,39836.0,29.0,0,0,5.0,8.0,0.5993999999999999,0.5805999999999999,0,0,0,0.35479999999999995,0,0,0.7273
0,94372,1,0,1,3,1.0,8,157,3,1,7,11,13.0,27664.0,33110.0,19.0,0,0,6.0,9.0,0.8354999999999999,0.7618999999999999,0,0,0,0.619,0,0,0.8462
0,94407,0,0,0,0,8.0,0,152,8,0,1,1,7.0,20288.0,42478.0,14.0,0,0,1.0,2.0,0.47759999999999997,0.5,0,0,0,0.5,0,0,0.1429
0,94483,3,3,0,4,0.0,12,296,2,1,2,3,2.0,2298.0,2298.0,3.0,1,0,1.0,1.0,1.0,0.6,0,1,1,0.39999999999999997,2,1,1.5
0,94637,0,0,0,1,1.0,4,147,13,0,0,4,10.0,18527.0,21576.0,28.0,0,0,5.0,6.0,0.8586999999999999,0.5333,0,0,1,0.3333,0,0,0.39999999999999997
0,94651,0,0,0,1,1.0,1,204,5,0,4,8,20.0,25843.0,104643.0,26.0,0,0,2.0,4.0,0.247,0.7930999999999999,0,0,0,0.6897,0,0,0.39999999999999997
0,94671,0,0,0,0,7.0,3,53,7,0,4,9,11.0,24167.0,31930.0,13.0,0,0,6.0,7.0,0.7568999999999999,0.75,0,0,1,0.6875,0,0,0.8181999999999999
0,94766,0,0,0,2,1.0,0,131,13,0,0,5,8.0,19731.0,31587.0,16.0,0,0,1.0,3.0,0.6246999999999999,0.8125,0,0,0,0.5,0,0,0.625
0,94772,0,0,0,3,1.0,1,160,4,0,3,7,23.0,77066.0,92456.0,37.0,0,0,12.0,14.0,0.8334999999999999,0.7692,0,0,0,0.5896999999999999,0,0,0.30429999999999996
0,94915,0,0,0,3,1.0,1,83,13,0,0,4,7.0,13894.0,30054.0,8.0,0,0,2.0,4.0,0.4623,0.7777999999999999,0,0,0,0.7777999999999999,0,0,0.5713999999999999
0,94928,1,0,0,2,0.0,0,308,0,1,3,3,11.0,19585.0,40366.0,17.0,0,0,4.0,6.0,0.48519999999999996,0.8332999999999999,0,0,0,0.6111,0,0,0.2727
0,94944,2,0,0,0,7.0,0,128,2,1,3,7,11.0,34450.0,42636.0,15.0,0,0,8.0,10.0,0.8079999999999999,0.5,0,0,1,0.6111,0,0,0.6364
0,94954,2,2,0,3,1.0,12,133,3,1,1,1,5.0,43659.0,54725.0,8.0,4,1,4.0,5.0,0.7978,0.1538,2,2,8,0.3846,4,3,0.19999999999999998
0,95012,0,0,0,5,1.0,5,333,2,1,1,3,6.0,19206.0,24396.0,24.0,1,0,3.0,3.0,0.7873,0.25,0,0,1,0.2143,0,0,0.5
0,95048,1,0,0,0,13.0,10,263,16,0,0,2,6.0,7833.0,18264.0,20.0,1,0,1.0,1.0,0.42889999999999995,0.30429999999999996,3,0,2,0.26089999999999997,0,1,0.3333
0,95203,5,5,0,4,1.0,1,236,11,0,1,1,2.0,1921.0,1921.0,3.0,1,1,1.0,1.0,1.0,0.25,0,2,3,0.5,5,2,0.5
0,95235,5,4,0,7,1.0,2,71,2,1,7,15,13.0,10874.0,21223.0,17.0,0,0,5.0,6.0,0.5124,0.7618999999999999,0,0,0,0.619,1,0,1.1538
0,95286,0,0,0,4,1.0,5,57,1,1,1,4,5.0,5574.0,8835.0,6.0,0,0,2.0,4.0,0.6308999999999999,0.8571,0,0,0,0.7142999999999999,0,0,0.7999999999999999
0,95292,0,0,0,1,0.0,1,429,15,0,0,1,21.0,21106.0,64391.0,23.0,0,0,1.0,4.0,0.3278,0.8799999999999999,0,0,0,0.84,0,0,0.047599999999999996
0,95355,0,0,0,1,3.0,1,176,9,0,1,3,10.0,25983.0,33872.0,9.0,0,0,3.0,4.0,0.7670999999999999,0.5455,3,0,0,0.9090999999999999,0,0,0.3
0,95397,0,0,0,1,5.0,1,142,3,1,3,6,15.0,55022.0,84537.0,18.0,2,0,3.0,6.0,0.6508999999999999,0.6364,0,2,2,0.6818,2,2,0.39999999999999997
0,95400,0,0,0,1,2.0,1,179,29,0,0,0,7.0,11833.0,12738.0,16.0,0,0,4.0,5.0,0.9289999999999999,0.5625,3,0,2,0.4375,0,2,0.0
0,95418,0,0,0,12,1.0,10,217,3,1,4,7,9.0,18370.0,37263.0,24.0,6,5,4.0,5.0,0.493,0.3438,2,5,8,0.2813,5,6,0.7777999999999999
